zpid,address,city,state,zip,latitude,longitude,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
89431961,163 W 200 S APT 307,Salt Lake City,UT,84101,40.764599,-111.896015,286900,790.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/163-W-200-S-APT-307-Salt-Lake-City-UT-84101/89431961_zpid/
117486412,55 W South Temple UNIT 205,Salt Lake City,UT,84101,40.768949,-111.89283,325000,771.0,0.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/55-W-South-Temple-UNIT-205-Salt-Lake-City-UT-84101/117486412_zpid/
83813629,328 W 200 S APT 307,Salt Lake City,UT,84101,40.765335,-111.901128,252000,800.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/328-W-200-S-APT-307-Salt-Lake-City-UT-84101/83813629_zpid/
83833498,328 W 200 S APT 509,Salt Lake City,UT,84101,40.765496,-111.9009,319900,909.0,1.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/328-W-200-S-APT-509-Salt-Lake-City-UT-84101/83833498_zpid/
89424437,163 W 200 S APT 404,Salt Lake City,UT,84101,40.764503,-111.896015,289900,790.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/163-W-200-S-APT-404-Salt-Lake-City-UT-84101/89424437_zpid/
2097585300,48 W 300 S APT 1603N,Salt Lake City,UT,84101,40.76292,-111.89252,349900,1506.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/48-W-300-S-APT-1603N-Salt-Lake-City-UT-84101/2097585300_zpid/
2093835385,44 W 300 S APT 2203S,Salt Lake City,UT,84101,40.763175,-111.8922,324900,1521.0,2.0,2.0,NA,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/44-W-300-S-APT-2203S-Salt-Lake-City-UT-84101/2093835385_zpid/
111689764,45 W South Temple UNIT 603,Salt Lake City,UT,84101,40.768867,-111.892255,390000,921.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/45-W-South-Temple-UNIT-603-Salt-Lake-City-UT-84101/111689764_zpid/
65729908,5 S 500 W UNIT 714,Salt Lake City,UT,84101,40.768426,-111.904594,349000,1074.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-S-500-W-UNIT-714-Salt-Lake-City-UT-84101/65729908_zpid/
12739914,126 W 900 S,Salt Lake City,UT,84101,40.750083,-111.894944,325000,2397.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/126-W-900-S-Salt-Lake-City-UT-84101/12739914_zpid/
117876865,99 W South Temple UNIT 602,Salt Lake City,UT,84101,40.768983,-111.893656,1350000,2858.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/99-W-South-Temple-UNIT-602-Salt-Lake-City-UT-84101/117876865_zpid/
89419156,163 W 200 S APT 310,Salt Lake City,UT,84101,40.764558,-111.896015,286000,793.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/163-W-200-S-APT-310-Salt-Lake-City-UT-84101/89419156_zpid/
2107585362,44 W 300 S APT 1507S,Salt Lake City,UT,84101,40.768402,-111.899755,385000,1373.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/44-W-300-S-APT-1507S-Salt-Lake-City-UT-84101/2107585362_zpid/
2093842211,44 W 300 S APT 305S,Salt Lake City,UT,84101,40.763282,-111.892483,525000,2279.0,2.0,2.5,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/44-W-300-S-APT-305S-Salt-Lake-City-UT-84101/2093842211_zpid/
2112991411,44 W Broadway APT 2502,Salt Lake City,UT,84101,40.763093,-111.892517,979000,3000.0,2.0,2.5,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/44-W-Broadway-APT-2502-Salt-Lake-City-UT-84101/2112991411_zpid/
154044619,W Broadway STE 403,Salt Lake City,UT,84101,40.763838,-111.899779,NA,532.0,2.0,1.0,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/154044619_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
241951620,Lucy Ave,Salt Lake City,UT,84101,40.742601,-111.895626,NA,1839.0,3.0,2.5,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/241951620_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
64779847,918 E 100 S,Salt Lake City,UT,84102,40.76683,-111.864576,719000,3600.0,6.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/918-E-100-S-Salt-Lake-City-UT-84102/64779847_zpid/
12721636,1219 E South Temple,Salt Lake City,UT,84102,40.769758,-111.855872,1200000,5131.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1219-E-South-Temple-Salt-Lake-City-UT-84102/12721636_zpid/
12758586,809 S 900 E,Salt Lake City,UT,84102,40.751592,-111.864825,500000,1992.0,3.0,NA,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/809-S-900-E-Salt-Lake-City-UT-84102/12758586_zpid/
2095045812,470 S Douglas St,Salt Lake City,UT,84102,40.759021,-111.855551,505900,2280.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/470-S-Douglas-St-Salt-Lake-City-UT-84102/2095045812_zpid/
12753486,267 S 800 E,Salt Lake City,UT,84102,40.763307,-111.867723,304995,2220.0,2.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/267-S-800-E-Salt-Lake-City-UT-84102/12753486_zpid/
12753003,64 S 1000 E,Salt Lake City,UT,84102,40.767752,-111.862845,345900,1908.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/64-S-1000-E-Salt-Lake-City-UT-84102/12753003_zpid/
12721186,839 E South Temple APT 106,Salt Lake City,UT,84102,40.769629,-111.866885,430000,1054.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/839-E-South-Temple-APT-106-Salt-Lake-City-UT-84102/12721186_zpid/
12753988,216 S 1100 E,Salt Lake City,UT,84102,40.764432,-111.860226,369900,1651.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/216-S-1100-E-Salt-Lake-City-UT-84102/12753988_zpid/
12752731,1354 E South Temple,Salt Lake City,UT,84102,40.769057,-111.851935,1150000,5289.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1354-E-South-Temple-Salt-Lake-City-UT-84102/12752731_zpid/
12755824,207 S 600 E APT 4G,Salt Lake City,UT,84102,40.764515,-111.873257,197900,770.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/207-S-600-E-APT-4G-Salt-Lake-City-UT-84102/12755824_zpid/
89418613,963 E 800 S APT 106,Salt Lake City,UT,84102,40.752336,-111.863266,242500,945.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/963-E-800-S-APT-106-Salt-Lake-City-UT-84102/89418613_zpid/
12758385,946 E Lowell Ave,Salt Lake City,UT,84102,40.752788,-111.863623,439000,1596.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/946-E-Lowell-Ave-Salt-Lake-City-UT-84102/12758385_zpid/
12756970,724 S Green St,Salt Lake City,UT,84102,40.753541,-111.872822,324900,1292.0,3.0,1.0,NA,Make Me Move®,http://www.zillow.com/homes/for_sale//homedetails/724-S-Green-St-Salt-Lake-City-UT-84102/12756970_zpid/
12758780,827 S 1100 E,Salt Lake City,UT,84102,40.751172,-111.859188,399500,1953.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/827-S-1100-E-Salt-Lake-City-UT-84102/12758780_zpid/
12753960,156 S 1200 E,Salt Lake City,UT,84102,40.765818,-111.857107,299000,1140.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/156-S-1200-E-Salt-Lake-City-UT-84102/12753960_zpid/
12758912,851 S 1000 E,Salt Lake City,UT,84102,40.750484,-111.861996,235000,1040.0,2.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/851-S-1000-E-Salt-Lake-City-UT-84102/12758912_zpid/
12758303,833 E 800 S,Salt Lake City,UT,84102,40.752297,-111.866923,359900,1603.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/833-E-800-S-Salt-Lake-City-UT-84102/12758303_zpid/
12753532,225 S 900 E,Salt Lake City,UT,84102,40.764291,-111.864926,515000,2576.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/225-S-900-E-Salt-Lake-City-UT-84102/12753532_zpid/
12753457,217 S 800 E,Salt Lake City,UT,84102,40.764316,-111.867651,474000,3666.0,4.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/217-S-800-E-Salt-Lake-City-UT-84102/12753457_zpid/
12753015,127 S 800 E APT 16,Salt Lake City,UT,84102,40.766317,-111.867878,184000,736.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/127-S-800-E-APT-16-Salt-Lake-City-UT-84102/12753015_zpid/
12758931,859 S 1100 E,Salt Lake City,UT,84102,40.750437,-111.859116,439000,1792.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/859-S-1100-E-Salt-Lake-City-UT-84102/12758931_zpid/
12755801,234 S 600 E,Salt Lake City,UT,84102,40.764049,-111.874337,365900,1692.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/234-S-600-E-Salt-Lake-City-UT-84102/12755801_zpid/
12755123,515 S 1000 E APT 602,Salt Lake City,UT,84102,40.758112,-111.86189,325000,1411.0,3.0,2.0,NA,Make Me Move®,http://www.zillow.com/homes/for_sale//homedetails/515-S-1000-E-APT-602-Salt-Lake-City-UT-84102/12755123_zpid/
12721674,1283 E South Temple APT 403,Salt Lake City,UT,84102,40.769817,-111.853934,500000,1782.0,3.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1283-E-South-Temple-APT-403-Salt-Lake-City-UT-84102/12721674_zpid/
12753273,838 E South Temple APT 406,Salt Lake City,UT,84102,40.768586,-111.866908,409900,1654.0,3.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/838-E-South-Temple-APT-406-Salt-Lake-City-UT-84102/12753273_zpid/
52834632,543 S 900 E APT A8,Salt Lake City,UT,84102,40.757452,-111.864902,240000,1079.0,3.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/543-S-900-E-APT-A8-Salt-Lake-City-UT-84102/52834632_zpid/
89422595,865 S 1100 E,Salt Lake City,UT,84102,40.750299,-111.85916,399900,2101.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/865-S-1100-E-Salt-Lake-City-UT-84102/89422595_zpid/
12754482,606 S 900 E,Salt Lake City,UT,84102,40.755957,-111.865779,385000,900.0,2.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/606-S-900-E-Salt-Lake-City-UT-84102/12754482_zpid/
12755274,541 S Elizabeth St,Salt Lake City,UT,84102,40.757308,-111.857801,450000,2120.0,4.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/541-S-Elizabeth-St-Salt-Lake-City-UT-84102/12755274_zpid/
63341413,343 S Elizabeth St,Salt Lake City,UT,84102,40.7617,-111.85761,575900,2479.0,3.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/343-S-Elizabeth-St-Salt-Lake-City-UT-84102/63341413_zpid/
2093924775,530 S Douglas St,Salt Lake City,UT,84102,40.757594,-111.855667,469000,2194.0,3.0,1.75,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/530-S-Douglas-St-Salt-Lake-City-UT-84102/2093924775_zpid/
12758880,749 S 1200 E,Salt Lake City,UT,84102,40.752691,-111.856243,479900,2044.0,5.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/749-S-1200-E-Salt-Lake-City-UT-84102/12758880_zpid/
12755269,1166 E 500 S,Salt Lake City,UT,84102,40.758113,-111.857427,499900,2536.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1166-E-500-S-Salt-Lake-City-UT-84102/12755269_zpid/
12753631,1030 E 100 S,Salt Lake City,UT,84102,40.766827,-111.861214,499900,4855.0,7.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1030-E-100-S-Salt-Lake-City-UT-84102/12753631_zpid/
12754085,1212 E 200 S,Salt Lake City,UT,84102,40.764739,-111.856249,629900,3951.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1212-E-200-S-Salt-Lake-City-UT-84102/12754085_zpid/
12721664,1283 E South Temple APT 201,Salt Lake City,UT,84102,40.769784,-111.854209,549900,NA,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1283-E-South-Temple-APT-201-Salt-Lake-City-UT-84102/12721664_zpid/
12721499,1051 E South Temple,Salt Lake City,UT,84102,40.769689,-111.860778,799900,3897.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1051-E-South-Temple-Salt-Lake-City-UT-84102/12721499_zpid/
12752984,12 S Haxton Pl,Salt Lake City,UT,84102,40.768938,-111.864227,1499000,4168.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/12-S-Haxton-Pl-Salt-Lake-City-UT-84102/12752984_zpid/
241551152,E South Temple APT 13G,Salt Lake City,UT,84102,40.769885,-111.867935,NA,1116.0,1.0,2.0,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/241551152_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
240056589,Hawthorne Ave,Salt Lake City,UT,84102,40.75775,-111.869216,NA,973.0,2.0,1.0,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/240056589_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
154044664,Park St,Salt Lake City,UT,84102,40.751952,-111.875338,NA,1652.0,3.0,2.5,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/154044664_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
154044612,S 900 E APT C3,Salt Lake City,UT,84102,40.756316,-111.863959,NA,875.0,2.0,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154044612_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
154044397,E 100 S,Salt Lake City,UT,84102,40.767183,-111.85521,NA,2394.0,5.0,2.5,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154044397_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2092746162,631 E Sixteenth N Ave,Salt Lake City,UT,84103,40.787679,-111.870512,929000,3724.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/631-E-Sixteenth-N-Ave-Salt-Lake-City-UT-84103/2092746162_zpid/
2093519174,258 E Ensign Vista N Dr,Salt Lake City,UT,84103,40.791528,-111.883212,899000,5874.0,4.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/258-E-Ensign-Vista-N-Dr-Salt-Lake-City-UT-84103/2093519174_zpid/
12718464,503 E 8th Ave,Salt Lake City,UT,84103,40.778752,-111.874247,750000,3634.0,6.0,3.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/503-E-8th-Ave-Salt-Lake-City-UT-84103/12718464_zpid/
2092734696,260 W 500 N # 5MJBGX,Salt Lake City,UT,84103,40.780373,-111.898469,704900,3149.0,3.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092734696_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2092734695,260 W 500 N # GH5ZC2,Salt Lake City,UT,84103,40.780373,-111.898469,535653,2583.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092734695_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2092600704,546 N Columbus St,Salt Lake City,UT,84103,40.781093,-111.889575,520000,2450.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/546-N-Columbus-St-Salt-Lake-City-UT-84103/2092600704_zpid/
2092577646,141 E 2nd N Ave # 405,Salt Lake City,UT,84103,40.771909,-111.885614,369000,1446.0,3.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/141-E-2nd-N-Ave-405-Salt-Lake-City-UT-84103/2092577646_zpid/
2092585796,382 E 7th N Ave,Salt Lake City,UT,84103,40.777239,-111.87794,640000,3977.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/382-E-7th-N-Ave-Salt-Lake-City-UT-84103/2092585796_zpid/
72631006,400 E Capitol Park Ave APT 503,Salt Lake City,UT,84103,40.784474,-111.877843,1099000,3033.0,3.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/400-E-Capitol-Park-Ave-APT-503-Salt-Lake-City-UT-84103/72631006_zpid/
2092598492,123 E 2nd N Ave # 1112,Salt Lake City,UT,84103,40.772417,-111.886434,289900,1052.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/123-E-2nd-N-Ave-1112-Salt-Lake-City-UT-84103/2092598492_zpid/
2092577623,503 E 8th N Ave,Salt Lake City,UT,84103,40.780954,-111.877743,750000,3634.0,6.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/503-E-8th-N-Ave-Salt-Lake-City-UT-84103/2092577623_zpid/
2115868290,1406 E Perrys Hollow Rd,Salt Lake City,UT,84103,40.781544,-111.847694,2199900,7760.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1406-E-Perrys-Hollow-Rd-Salt-Lake-City-UT-84103/2115868290_zpid/
2092612246,1355 E Perry N Ave,Salt Lake City,UT,84103,40.770682,-111.85138,990000,3845.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1355-E-Perry-N-Ave-Salt-Lake-City-UT-84103/2092612246_zpid/
2099022048,152 E North Sandrun Rd,Salt Lake City,UT,84103,40.790185,-111.887162,760000,4120.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/152-E-North-Sandrun-Rd-Salt-Lake-City-UT-84103/2099022048_zpid/
2092577664,152 E North Sandrun N Rd,Salt Lake City,UT,84103,40.790185,-111.887162,760000,4120.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/152-E-North-Sandrun-N-Rd-Salt-Lake-City-UT-84103/2092577664_zpid/
12720392,417 M St,Salt Lake City,UT,84103,40.778996,-111.865964,425000,4809.0,0.0,NA,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/417-M-St-Salt-Lake-City-UT-84103/12720392_zpid/
2092577621,1263 E 4th N Ave,Salt Lake City,UT,84103,40.774103,-111.851933,1095000,5670.0,6.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1263-E-4th-N-Ave-Salt-Lake-City-UT-84103/2092577621_zpid/
2092577644,585 E 3rd N Ave,Salt Lake City,UT,84103,40.782657,-111.877742,560000,1908.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/585-E-3rd-N-Ave-Salt-Lake-City-UT-84103/2092577644_zpid/
2092640998,8 E Hillside Ave APT 204,Salt Lake City,UT,84103,40.774358,-111.890854,218000,754.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-E-Hillside-Ave-APT-204-Salt-Lake-City-UT-84103/2092640998_zpid/
12718009,407 B St,Salt Lake City,UT,84103,40.778794,-111.882403,577000,3068.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/407-B-St-Salt-Lake-City-UT-84103/12718009_zpid/
12716608,87 W 300 N APT 310,Salt Lake City,UT,84103,40.775569,-111.893859,185000,933.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/87-W-300-N-APT-310-Salt-Lake-City-UT-84103/12716608_zpid/
12721814,1459 E Kristianna Cir,Salt Lake City,UT,84103,40.780218,-111.846016,709900,5905.0,6.0,4.5,NA,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/1459-E-Kristianna-Cir-Salt-Lake-City-UT-84103/12721814_zpid/
2092661097,368 E 7th Ave,Salt Lake City,UT,84103,40.7771,-111.878406,309000,1339.0,3.0,1.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/368-E-7th-Ave-Salt-Lake-City-UT-84103/2092661097_zpid/
12720409,767 7th Ave,Salt Lake City,UT,84103,40.777643,-111.866405,499500,2610.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/767-7th-Ave-Salt-Lake-City-UT-84103/12720409_zpid/
12717664,460 Northmont Way,Salt Lake City,UT,84103,40.788085,-111.875474,794000,3324.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/460-Northmont-Way-Salt-Lake-City-UT-84103/12717664_zpid/
12717738,835 N Grandridge Ct,Salt Lake City,UT,84103,40.786143,-111.87744,599000,4358.0,4.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/835-N-Grandridge-Ct-Salt-Lake-City-UT-84103/12717738_zpid/
2092688510,371 E 4th N Ave,Salt Lake City,UT,84103,40.774313,-111.878197,599900,2417.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/371-E-4th-N-Ave-Salt-Lake-City-UT-84103/2092688510_zpid/
12720165,663 E 9th Ave,Salt Lake City,UT,84103,40.779916,-111.869517,600000,2822.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/663-E-9th-Ave-Salt-Lake-City-UT-84103/12720165_zpid/
12716278,169 W 400 N,Salt Lake City,UT,84103,40.777754,-111.895626,369900,1600.0,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/169-W-400-N-Salt-Lake-City-UT-84103/12716278_zpid/
2092819666,617 N De Soto E St,Salt Lake City,UT,84103,40.782943,-111.888998,579000,2858.0,6.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/617-N-De-Soto-E-St-Salt-Lake-City-UT-84103/2092819666_zpid/
2092734697,260 W 500 N UNIT 5,Salt Lake City,UT,84103,40.780828,-111.898683,704900,3149.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/260-W-500-N-UNIT-5-Salt-Lake-City-UT-84103/2092734697_zpid/
12718650,8 E Hillside Ave,Salt Lake City,UT,84103,40.77436,-111.890681,210000,692.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-E-Hillside-Ave-Salt-Lake-City-UT-84103/12718650_zpid/
2092843179,171 E Third N Ave # 601,Salt Lake City,UT,84103,40.7788,-111.8786,1250000,1511.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/171-E-Third-N-Ave-601-Salt-Lake-City-UT-84103/2092843179_zpid/
2092720899,465 E 1st Avenue N Ave # 465/67,Salt Lake City,UT,84103,40.77084,-111.875368,750000,1738.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/465-E-1st-Avenue-N-Ave-465-67-Salt-Lake-City-UT-84103/2092720899_zpid/
2092872560,1465 E Perrys Hollow N Dr,Salt Lake City,UT,84103,40.782246,-111.845829,1699000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/1465-E-Perrys-Hollow-N-Dr-Salt-Lake-City-UT-84103/2092872560_zpid/
12719445,371 E 4th Ave,Salt Lake City,UT,84103,40.774313,-111.878198,599900,2266.0,3.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/371-E-4th-Ave-Salt-Lake-City-UT-84103/12719445_zpid/
2092720810,465 E 1st N Ave # 465/67,Salt Lake City,UT,84103,40.780247,-111.877742,750000,2493.0,6.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/465-E-1st-N-Ave-465-67-Salt-Lake-City-UT-84103/2092720810_zpid/
